🕘️更新时间,#genre#
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立新闻,http://211.101.246.236:35455/youtube/@setnews
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
三立新闻,http://220.132.15.209:5008/4gtv-live089/index.m3u8
三立新闻,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live089/index.m3u8?proxy=true
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&amp;time=20240926215313&amp;ip=111.229.253.40#rtmp://f13h.mine.nu/sat/tv331#rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40#rtmp://f13h.mine.nu/sat/tv331#rtmp://f13h.mine.nu/sat/tv331
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
Now华剧,http://iptv.4666888.xyz/iptv2A.php?id=84
靖天资讯,https://cdn.iptv8k.top/dl/jrys.php?id=315&time=20240926215313&ip=111.229.253.40
番薯111,http://61.216.67.119:1935/TWHG/E1/playlist.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8

🅱┃台湾HAMI(TW)┃🥝,#genre#
BBC NEWS,http://myott.top/stream/DT6QU63K5VX/85.m3u8

💰┃央视付费频道┃,#genre#
央视台球,http://111.162.206.18:8686/rtp/225.1.2.170:5002
央视台球,http://61.176.4.92:40001/rtp/232.0.0.60:1234
央视台球,http://27.184.64.40:58888/rtp/239.254.201.171:7176
央视台球,http://106.59.3.76:55555/rtp/239.200.200.135:8076
央视台球,http://116.2.171.161:4010/rtp/232.0.0.60:1234
央视台球,http://59.173.120.39:4022/rtp/239.69.1.98:10224
央视台球,http://183.162.104.68:8888/rtp/238.1.79.59:4608
央视台球,http://114.100.195.95:4022/rtp/238.1.79.59:4608
风云音乐,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
风云足球,http://114.100.195.95:4022/rtp/238.1.79.57:4592
风云足球,http://106.59.3.76:55555/rtp/239.200.200.88:8020
风云足球,http://27.184.64.40:58888/rtp/239.254.201.222:7251
风云足球,http://183.162.104.68:8888/rtp/238.1.79.57:4592
风云足球,http://116.2.171.161:4010/rtp/232.0.0.52:1234
风云足球,http://59.173.120.39:4022/rtp/239.69.1.81:10126
风云足球,http://106.116.243.102:9999/rtp/239.254.201.222:7251
风云足球,http://61.176.4.92:40001/rtp/232.0.0.52:1234
世界地理,http://61.176.4.92:40001/rtp/232.0.0.63:1234
世界地理,http://106.59.3.76:55555/rtp/239.200.200.130:8012
世界地理,http://183.162.104.68:8888/rtp/238.1.79.60:4616
世界地理,http://27.184.64.40:58888/rtp/239.254.201.226:7254
世界地理,http://59.173.120.39:4022/rtp/239.69.1.91:10186
世界地理,http://116.2.171.161:4010/rtp/232.0.0.63:1234
世界地理,http://114.100.195.95:4022/rtp/238.1.79.60:4616

🎬┃电影频道┃,#genre#
CHC家庭影院,http://111.162.206.18:8686/rtp/225.1.1.213:5002
CHC家庭影院,http://59.173.120.39:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://221.10.226.195:5000/rtp/239.0.0.23:5140
CHC家庭影院,http://106.59.3.76:55555/rtp/239.200.201.30:8140
CHC家庭影院,http://117.174.25.254:8188/rtp/239.0.0.23:5140
CHC动作电影,http://111.162.206.18:8686/rtp/225.1.1.215:5002
CHC动作电影,http://120.40.63.59:1000/rtp/239.61.3.16:9616
CHC动作电影,http://59.173.120.39:4022/rtp/239.69.1.242:11094
CHC动作电影,http://117.174.25.254:8188/rtp/239.0.0.24:5140
淘电影,http://115.171.216.75:4000/rtp/225.1.8.38:8002
靖天映画,https://cdn.iptv8k.top/dl/jrys.php?id=320&time=20240926215313&ip=111.229.253.40
靖天戏剧,https://cdn.iptv8k.top/dl/jrys.php?id=318&time=20240926215313&ip=111.229.253.40
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live021/index.m3u8?proxy=true
IPTV经典电影,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&amp;amp;amp;time=20240926215313&amp;amp;amp;ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&time=20240926215313&ip=111.229.253.40
星空卫视,https://cdn.iptv8k.top/dl/jrys.php?id=21&amp;time=20240926215313&amp;ip=111.229.253.40
星空卫视,http://iptv.4666888.xyz/iptv2A.php?id=星空卫视
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40

🎥┃咪咕直播┃,#genre#

🏀┃体育频道┃,#genre#
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;amp;amp;time=20240926215313&amp;amp;amp;ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&time=20240926215313&ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;amp;amp;amp;time=20240926215313&amp;amp;amp;amp;ip=111.229.253.40
五星体育,http://116.234.24.88:4022/rtp/239.45.3.210:5140
五星体育,http://61.173.162.228:4022/rtp/239.45.3.210:5140
体育赛事,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=ud
体育赛事,http://139.129.231.228:50060/rtp/239.21.2.44:5002
体育赛事,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=b7c007&tk=6949f8ce7202
山东体育,http://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
山东体育,https://satellitepull.cnr.cn/live/wxsdtyxxgb/playlist.m3u8
天津体育,http://nas.hssvm.com:8888/udp/225.1.1.122:5002
睛彩篮球,http://thhomes.cn:4000/rtp/239.3.1.126:8001
睛彩篮球,http://114.254.38.155:18888/rtp/239.3.1.126:8001
睛彩羽毛球,http://thhomes.cn:4000/rtp/239.3.1.127:8001
睛彩广场舞,http://thhomes.cn:4000/rtp/239.3.1.128:8001
天元围棋,http://27.184.64.40:58888/rtp/239.254.201.156:6270
天元围棋,http://106.116.243.102:9999/rtp/239.254.201.156:6270
快乐垂钓,http://111.196.133.168:8012/rtp/239.3.1.164:8001
快乐垂钓,http://114.100.195.95:4022/rtp/238.1.79.31:4360
快乐垂钓,http://221.10.226.195:5000/rtp/239.0.0.40:5140
快乐垂钓,http://59.173.120.39:4022/rtp/239.69.1.142:10488
快乐垂钓,http://27.184.64.40:58888/rtp/239.254.200.229:6257
快乐垂钓,http://117.174.25.254:8188/rtp/239.0.0.40:5140
快乐垂钓,http://106.59.3.76:55555/rtp/239.200.200.103:8400
快乐垂钓,http://183.162.104.68:8888/rtp/238.1.79.31:4360
快乐垂钓,http://115.171.216.75:4000/rtp/225.1.8.71:8002
JJ斗地主,http://211.101.246.236:35455/huya/14079954
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2

🪁┃动画频道┃,#genre#
动漫秀场,http://111.162.206.18:8686/rtp/225.1.1.134:5002
动漫秀场,http://116.234.24.88:4022/rtp/239.45.3.134:5140
动漫秀场,http://114.100.195.95:4022/rtp/238.1.78.154:7104
动漫秀场,http://183.162.104.68:8888/rtp/238.1.78.154:7104
动漫秀场,http://116.2.171.161:4010/rtp/232.0.0.128:1234
动漫秀场,http://27.184.64.40:58888/rtp/239.254.201.165:6358
动漫秀场,http://61.176.4.92:40001/rtp/232.0.0.128:1234
新动漫,http://106.59.3.76:55555/rtp/239.200.201.32:4120
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts
优漫卡通,http://117.86.48.172:8888/rtp/239.49.8.119:8000
优漫卡通,http://106.118.70.125:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://27.184.64.40:58888/rtp/239.254.201.203:7178
优漫卡通,http://61.176.4.92:40001/rtp/232.0.0.159:1234
金鹰卡通,http://111.162.206.18:8686/rtp/225.1.2.236:5002
金鹰卡通,http://116.234.24.88:4022/rtp/239.45.0.38:5140
金鹰卡通,http://120.40.63.59:1000/rtp/239.61.2.221:9314
金鹰卡通,http://114.100.195.95:4022/rtp/238.1.78.100:6672
金鹰卡通,http://59.173.120.39:4022/rtp/239.69.1.248:11130
金鹰卡通,http://27.184.64.40:58888/rtp/239.254.200.92:9252
金鹰卡通,http://106.59.3.76:55555/rtp/239.200.200.65:8328
金鹰卡通,http://116.2.171.161:4010/rtp/232.0.0.90:1234
金鹰卡通,http://61.176.4.92:40001/rtp/232.0.0.90:1234
浙江少儿,http://110.42.37.69:6688/live/live.php?token=zUA1TRLJ9Q&id=zjse&zy.m3u8
河北少儿科教,http://php.fjl626.cn/hebei.php?id=sekj

🎵┃音乐频道┃,#genre#
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
